index,student_ID,sex,age,major
1093,q1movls9kc4kglv6sb5g,female,22,J40192
1094,628bztd9ybuth5efk7nw,female,22,J78901
1095,vbgs2hp7aiiw880dpm1s,female,19,J87654
1096,n2bgnbybijni2e9crs4x,male,21,J57489
1097,scl0uh5ig9ehluvs46h2,female,22,J40192
1098,uzk23hynw87co5ru0tr8,female,22,J87654
1099,8wkyo305dh8esq6eop37,male,23,J40192
1100,mm5p2ct8c21h4q753p3n,male,23,J40192
1101,e58gk2f3crnwqnx0gett,female,19,J57489
1102,2xsbkm76x36qvddrl2yo,female,20,J23517
1103,sbb3va36jvpkdpj257ek,male,19,J78901
1104,uon3zzl9a1zr5zmeodmr,female,20,J57489
1105,erjfooit15024g7nj8co,female,20,J23517
1106,pgrig4vo54owe59j2j5f,male,19,J40192
1107,i8ryguu9cpkrb6ouhwqq,female,18,J23517
1108,j07d6onchxesk14v7b8w,female,21,J57489
1109,wfsgbko6rfmajn85khu4,male,21,J78901
1110,0m8o7nuv982vnv3328qw,female,20,J87654
1111,amzij11bls4wa79p3cj8,female,24,J40192
1112,axunv0aihh5wvi27tx50,female,24,J87654
1113,6837091518a3524730fb,female,19,J23517
1114,b050239b47c66a7280c9,female,21,J40192
1115,bc7286901f708e9069eb,female,21,J57489
1116,e877c03b218bddedd3b8,male,23,J40192
1117,8f9ecba976a15fa5d900,male,24,J23517
1118,6cbcdec2dffbcf09a91a,female,24,J23517
1119,fdd714a996ac8bd8006d,female,21,J87654
1120,fc5a9edc3413ecece4bd,male,20,J78901
1121,7bfbef4127aeec4b344e,male,19,J23517
1122,b93d9fe2a844b416581d,male,21,J87654
1123,df784e67883e018f88b8,male,23,J57489
1124,9c2b85496091fd7f66d4,male,23,J23517
1125,2842c82981077b78b3cd,male,24,J57489
1126,6ab4994b59925a6d1bba,female,21,J23517
1127,fc1c9dd58091c33d8888,male,18,J78901
1128,01a691413dc5897db83f,male,18,J57489
1129,374ff25490a1f0aba47f,male,20,J23517
1130,424de2c5e2c1f5652cdc,female,18,J40192
1131,5479f88afb95288d6392,male,23,J87654
1132,ed94d52e091b68ca5ee5,male,24,J78901
1133,db54f15d48fa56b0d953,male,20,J87654
1134,6a62f52203bda35656be,female,21,J40192
1135,0b02f701b1179f9f74f9,male,22,J87654
1136,74e22a3421e605061ef1,male,18,J40192
1137,de5213e7b8c88440a298,male,19,J57489
1138,94a770d27cae58950a5b,male,20,J57489
1139,5faa3d19e595ab735fda,male,20,J40192
1140,cad61c88146ec4d99a6d,female,18,J23517
1141,1d50eac067378042684b,male,21,J23517
1142,c8d8f83d06b68fc2f944,male,21,J57489
1143,72fbfd24cdff0454a0e2,male,23,J23517
1144,768c216e172762b85899,female,19,J87654
1145,306627b1ecbdf4e3aa34,male,23,J78901
1146,0ef8b2c9e039eaace596,male,21,J23517
1147,6b0cc09c9daf2966d1a7,female,23,J78901
1148,b6b2f975de58052aae0c,female,22,J78901
1149,071685b292483b04e836,female,19,J23517
1150,2ea821273e01ec758583,female,22,J40192
1151,552365f82674884bcaaa,female,23,J40192
1152,cdbfb55b48cefce540dd,female,23,J57489
1153,a867295d48d4b4134903,male,20,J87654
1154,a9e1aff282e8d6356dce,male,21,J40192
1155,0b16d35f1f39a063708a,female,22,J78901
1156,a0973be15e5e7116f121,female,20,J87654
1157,49a91a4dce6838ffcbcd,male,19,J87654
1158,b5863cc5a1b448ca1cab,male,21,J57489
1159,c7bb8ace7e79b91b3346,female,23,J57489
1160,498121d2486259ef1b3a,male,24,J57489
1161,3094825929f936abb792,male,22,J40192
1162,897f6d3de550ebf68384,male,22,J40192
1163,418f4730434eaced55a2,female,22,J78901
1164,b7ef250772618a089b48,female,21,J57489
1165,b37bdce835e610d26c0c,male,21,J78901
1166,fef67841144f4c95a6c5,female,20,J57489
1167,700915d303cc358e662a,male,24,J87654
1168,ffe3886e3e3bab0249b5,male,18,J78901
1169,emnk7ob7xxxdiph6fun3,female,22,J87654
1170,78uyv6k6u49krocgtkzu,male,20,J87654
1171,sie4alrjjjvlk0w9ye5l,female,18,J40192
1172,95i3ttsko6c6ol53ebql,male,19,J78901
1173,cz0pbk8vede7ey2oce4a,female,20,J78901
1174,xvfa4ysm4deeobu8wkym,female,24,J57489
1175,5slhcx7pnjhcmlbfffu6,female,20,J78901
1176,5qfsd40k8fv54hc102p2,female,21,J78901
1177,spyu1at0d9k1wxtenlhe,male,20,J78901
1178,z23fh1v40p3hmxxspbo9,male,22,J78901
1179,n20d6b4o2g64oaa3q8ym,female,20,J78901
1180,yj708ceb2o5gueez45or,female,23,J57489
1181,90z3slav21r61p88ksba,male,23,J23517
1182,r28s9kyo7knrvytyvmt8,male,20,J87654
1183,apxifjd35xfq6t47ysls,female,20,J23517
1184,r4oklg89q3yx9o2dfq3q,male,24,J40192
1185,4i0t5tq7o78lvc1zglgr,male,19,J78901
1186,hz3im1vs42bx5rxbn7wh,male,21,J87654
1187,icu31mfcha34dnwbsui2,female,21,J78901
1188,1vb2vsoy23nr0monflhx,female,21,J40192
1189,7iulsxm22wz4v82hgb2g,male,22,J23517
1190,omzalmrzys0ymf4cgt03,male,19,J57489
1191,nilkp0a54b01p87udccl,female,22,J78901
1192,7ssihtyt72rzukfci0o1,male,19,J23517
1193,ij9llitbhr4gi126l772,female,22,J57489
1194,qxnna0of95m3oebjc84f,male,19,J78901
1195,dt7s87imgsbma3l5scym,male,24,J23517
1196,0m2kzubx9r60wyrsjj7j,male,24,J78901
1197,wzfry2domlqnblox9w1b,male,19,J40192
1198,otznu9tyqq50x0xij3br,male,19,J87654
1199,wty9xgte39cr5rp39e50,male,18,J23517
1200,5kqtdcvyt7rgqdoextw8,female,21,J57489
1201,t5uf4x6hffga8in2ua6l,female,21,J23517
1202,5dmn9cwdf4l1snqfjw1p,male,24,J57489
1203,t8zrwu8iwkcdnwf3ruse,male,21,J78901
1204,2b935bfe06ef02369807,female,18,J23517
1205,71d0a8156e59c4dcedfd,male,19,J78901
1206,6106e5232ac32bc22d1d,female,18,J87654
1207,eb4493aa138e8edc3f6d,male,20,J57489
1208,5d2379fb72082166dee3,male,19,J40192
1209,2e40c1b07d32d3b80862,female,24,J57489
1210,57f84519c468df122d69,male,22,J78901
1211,64d65eddd629b80922f1,male,21,J57489
1212,d311ac015e2e230935b2,male,24,J78901
1213,33b73273ab8e1a11fcda,female,23,J57489
1214,a1ed24a77c97b05064ef,male,23,J40192
1215,f286ac7cd0663855cc5f,female,21,J23517
1216,a3cd849a5a8d682e18db,female,18,J78901
1217,e77eaaa90a75ea6167f4,male,24,J40192
1218,faa31dca7ed1dd11fe44,male,21,J23517
1219,00df647ee4bf7173642f,male,23,J57489
1220,e0be3445997310f4d68e,male,18,J23517
1221,cf73246d819a1ea78e14,female,20,J57489
1222,b3e8039d33099e1d066c,male,24,J78901
1223,b32b82ebae5971dd48df,male,20,J78901
1224,9c39551b2cbe4f0c6d03,male,22,J57489
1225,1ca19e51244cdd3f09ff,female,24,J87654
1226,0eb6eec8b4bee8ab6a44,male,18,J87654
1227,dc93d7d840a88e5efb17,female,20,J40192
1228,c7d5a3256a9f99ba3e98,female,19,J40192
1229,2b54ed4af8281eb82f58,female,21,J57489
1230,c16e14d7aa5b4ef519e3,male,19,J87654
1231,c53129098375fc7f17bc,male,20,J87654
1232,953123cfe1c275e6d8a9,female,22,J40192
1233,7b1d65c8c7637c14d9f2,male,18,J57489
1234,855b21869c4fdbed8047,female,24,J40192
1235,f63cab44b941c6ca80d6,female,22,J23517
1236,4e4bb1f26e34ca0a13dc,male,23,J23517
1237,7f58862bfed16feedfd6,female,19,J40192
1238,a2b5174e55754addcd68,female,20,J57489
1239,056ab41140f68c15db14,male,20,J57489
1240,9369995cb6743cb69182,female,21,J87654
1241,e5b30ace9334d153e076,male,24,J87654
1242,367c27a001837dabb2e9,female,19,J57489
1243,a3c8ab369e2e928ed523,male,19,J78901
1244,06309f4c8785254f4c13,female,24,J78901
1245,47b08a7751ab609be9e5,male,19,J23517
1246,17f2d0e73044110cdea5,female,18,J87654
1247,c200d8d792314a9d3575,male,19,J23517
1248,84f116e542feb4ff69c0,female,18,J40192
1249,mbbw64iibpv7ndj2iie1,male,24,J23517
1250,hpty3h6eij2tr467ueks,female,23,J23517
1251,ygc6nfsry40yon3nicac,female,22,J87654
1252,th28zykgzvfex40v22hz,male,24,J57489
1253,3dglsy7ee3ytfq1lpwlv,female,20,J87654
1254,219jkfkejubvu4dvuv13,male,23,J57489
1255,rgl39qjfatpnh3v4o28m,male,23,J40192
1256,iqhpwbqkqi7kugzduhit,female,19,J57489
1257,12s3yomv0kltozc1qxc4,female,22,J40192
1258,qaubz3kt65qtoit8g4vi,male,23,J57489
1259,0qamadarf6xhm9pm2jta,male,24,J40192
1260,1eekhswi2ckx4uw0j1c9,male,22,J40192
1261,80xvovy2zizaj5kr0va5,female,23,J78901
1262,hva2hcwvh4mv0i4t59t6,female,20,J78901
1263,x9xz7kb08kmf1tytnc1f,female,24,J87654
1264,tezxtgugzffgu5fxr0cz,male,19,J57489
1265,lvp2qmljigke8u0nfbvl,female,20,J23517
1266,8bj43lrpbsn3smxxn3xn,female,22,J87654
1267,19buea1jycypffshcw38,female,20,J57489
1268,vcw0s2e0akak8rqunatk,male,20,J57489
1269,dri4ey8he2jovloucu86,male,21,J40192
1270,687ndz7mxhpv3gg91ie2,male,22,J78901
1271,wmep7eexur6wwrlrz9sv,male,20,J78901
1272,2ui63dibc4r8oo0p9agh,male,22,J87654
1273,rufanlg0slv70u876a05,male,18,J40192
1274,o6tn58jvkqobrz2qmf5i,male,22,J23517
1275,iwjs5oi2pl8omkdrs53q,male,20,J23517
1276,qrrck1nnty89cmohw40b,male,21,J78901
1277,6569uz69or21mbcejw25,female,22,J57489
1278,jjx780kahllbp5y3x7p8,male,21,J23517
1279,h7i4kmpsra4szfbhrcbh,female,22,J57489
1280,0z4mockl76xn8mhdaehw,male,18,J87654
1281,bfl1bc2oafd8hrz2xswq,male,19,J87654
1282,7eeq2weegodhsqj7bxc2,female,23,J87654
1283,0i1e50rz4mkhee97xvpo,female,21,J40192
1284,ac896071204b0ce26a1e,male,19,J57489
1285,75a72c46b8271a57fba6,female,23,J87654
1286,fda1eaffdfa7350e5d97,female,24,J78901
1287,0e804947f4cdc2721046,female,23,J87654
1288,f7c4a29d42220e1cea27,male,18,J87654
1289,539911ee11c1b2aaeb88,female,18,J78901
1290,94752e120f6bb6178ad5,female,23,J78901
1291,13f8b8305f6c25c21921,male,18,J57489
1292,0c81ca27b7d931b6ff6e,female,21,J40192
1293,e2ee4818284ba527ef0a,male,18,J40192
1294,76a2f2705490042bb8cb,male,22,J87654
1295,87aa4503451b6a77b2b7,female,23,J40192
1296,1552f58e2818ce7fa863,female,20,J57489
1297,211ed39c57c6e6cdefbf,female,24,J78901
1298,28bc8af257c48eac3bf1,female,21,J87654
1299,2f3ef424b925a9881b81,male,21,J40192
1300,8fe25991951e1f37568b,female,21,J57489
1301,a959b7dd7f65365313a4,male,23,J78901
1302,67456512891f96cc0fc3,female,23,J57489
1303,83bf9b0424c17c9e13e7,female,22,J40192
1304,01558eef77a8d39b7103,female,18,J57489
1305,359f25d9131a0699405b,female,18,J78901
1306,1d7229e0f5f825007870,female,24,J40192
1307,b9d88af0a70c4ccb592e,female,22,J87654
1308,d4d7a248a58363732f8e,male,21,J40192
1309,5e29473eb1e80fde79a0,female,19,J40192
1310,0b307ee95b41e222f204,female,20,J78901
1311,1974349ec27d7d67bf08,female,23,J23517
1312,35e028ec34bfdb7a6d26,female,18,J87654
1313,d3fd2319c0f3aa00c371,female,19,J40192
1314,5bdad002590327215ae0,male,20,J78901
1315,919b6f74756bdb77edab,female,24,J78901
1316,8596e232b0d863cd3130,male,22,J87654
1317,17656005bd4086137ab7,female,24,J87654
1318,d76c58732e315933a6cf,male,22,J40192
1319,7c27b1482db039a6eee9,female,22,J57489
1320,75e30b71e38030454877,female,19,J57489
1321,eacb3353d7bc80cf3e7a,male,23,J40192
1322,41126caf1874c098d357,male,23,J78901
1323,69ae85efb03510241445,male,20,J57489
1324,c5c5601b771f1b4491fa,male,24,J78901
1325,c4ffbc0ba8c38e725fc8,female,24,J87654
1326,55a47a152d359522e38d,male,19,J87654
1327,7ffc1d4e5026fc5195ea,male,18,J57489
1328,a05da04117e032cb4977,female,23,J40192
1329,9be4ba08415daa1ee6fe,female,24,J87654
1330,o6kw9thwvq6csdr9taal,male,24,J40192
1331,owzdfs89mm4ci0382a3b,female,24,J40192
1332,7n0vh1m7hm3g0v8ggv7v,male,20,J40192
1333,32n93dfesjggabieb85t,male,18,J40192
1334,k6jujv82n727fuwbxa6f,female,24,J87654
1335,di7sclw5samggg4sxipv,female,21,J87654
1336,m380dsj058viwn3ly6j1,male,21,J87654
1337,tndsnutlm99ld8f4uya0,female,19,J78901
1338,twa56vh9h75mwaqdma1y,female,24,J57489
1339,l1rn095adguamaugi4ux,female,19,J78901
1340,qkc2f9omqulfmn3j0m9p,male,18,J57489
1341,k7fa3kdg6dq9avbiqv1f,female,18,J57489
1342,wi36b9plgjc82atx6z7h,male,20,J87654
1343,aai4o855shne2taonl8m,female,21,J23517
1344,pxnnkthuxasggux3hyae,female,19,J78901
1345,nq4jln5s1zqjk7nwbbeo,male,18,J78901
1346,p8bk6cdfntr0humt6q45,female,23,J78901
1347,4nun1ah7qw10q705a2aq,male,22,J87654
1348,9npnusbksscam12fc4ut,male,21,J78901
1349,hu267zw9zywa4ew3d5bw,male,20,J87654
1350,zhx5rxgopln1p5hd10ql,female,18,J40192
1351,pammg9gw4enjosw3z60e,female,24,J78901
1352,r9m46ndmmmzeeehft96z,female,22,J40192
1353,i39gdpglcxstun30b4yw,male,22,J78901
1354,whzjoeh34i7o86p37u99,female,21,J40192
1355,3lbe8ny12qw7qwcyihpn,male,19,J78901
1356,exaiz0y0uvpeg498cg4j,female,21,J78901
1357,d9qmlhyp13mf5nto4qih,female,24,J87654
1358,b6nwoi7doh1m1yzbkxup,male,20,J40192
1359,d4xny47ows87zd7viwj5,male,23,J87654
1360,zoo8a9uj8a0dplifqzdp,female,19,J87654
1361,k6kv9y9tqfll5d282ymb,female,18,J23517
1362,xf5q0ixkpbxl3w7k16qo,female,22,J57489
1363,slmfpw1fyabrtys8ufg9,female,20,J87654
1364,9dbg3fyz4qnj7x9qug6x,female,18,J87654
